,id,amount_ethereum,amount_dollars,transaction_date
135,6086,6Ξ,"($8,114)","Jan 31, 2021"
136,6088,20.98Ξ,"($44,997)","Apr 11, 2021"
137,6088,19Ξ,"($39,477)","Apr 08, 2021"
138,6088,16.99Ξ,"($35,119)","Apr 08, 2021"
139,6089,10Ξ,"($2,610)","Jul 01, 2017"
140,6090,4.65Ξ,"($5,509)","Jan 06, 2021"
141,6090,4.50Ξ,"($1,859)","Oct 25, 2020"
142,6090,3Ξ,"($1,051)","Sep 25, 2020"
143,6091,12.39Ξ,"($4,795)","Sep 13, 2020"
144,6091,0.55Ξ,($164),"Aug 20, 2017"
145,6092,21Ξ,"($44,185)","Jul 10, 2021"
146,6092,18.99Ξ,"($32,429)","Mar 27, 2021"
147,6092,18.50Ξ,"($31,162)","Mar 26, 2021"
148,6094,12Ξ,"($21,706)","Feb 14, 2021"
149,6094,6.98Ξ,"($9,228)","Jan 24, 2021"
150,6094,5.31Ξ,"($3,424)","Dec 27, 2020"
151,6094,5.30Ξ,"($3,372)","Dec 18, 2020"
152,6094,5.50Ξ,"($1,968)","Sep 28, 2020"
153,6094,5Ξ,"($1,768)","Sep 26, 2020"
154,6094,3.95Ξ,"($1,391)","Sep 26, 2020"
155,6094,0.75Ξ,($232),"Jun 22, 2019"
156,6094,0.40Ξ,($118),"Jun 21, 2019"
157,6095,55Ξ,"($123,601)","Apr 25, 2021"
158,6095,0.09Ξ,($36),"Apr 09, 2018"
159,6097,21Ξ,"($35,249)","Mar 27, 2021"
160,6098,0.30Ξ,($227),"Jan 01, 2018"
161,6103,0.30Ξ,($83),"Jul 03, 2017"
162,6105,0.15Ξ,($46),"Aug 11, 2017"
163,6106,52.99Ξ,"($99,085)","Mar 15, 2021"
164,6108,0.09Ξ,($42),"Dec 03, 2017"
165,6110,23Ξ,"($34,333)","Feb 26, 2021"
166,6112,26Ξ,"($41,836)","Feb 23, 2021"
167,6112,22.90Ξ,"($40,840)","Feb 22, 2021"
168,6112,4.99Ξ,"($1,737)","Oct 04, 2020"
169,6112,4.60Ξ,"($1,672)","Sep 28, 2020"
170,6112,3.95Ξ,"($1,413)","Sep 28, 2020"
171,6112,2.90Ξ,"($1,001)","Sep 25, 2020"
172,6112,2.70Ξ,($948),"Sep 24, 2020"
173,6112,2.30Ξ,($796),"Sep 24, 2020"
174,6113,30Ξ,"($63,662)","Apr 12, 2021"
175,6113,25.40Ξ,"($53,997)","Apr 12, 2021"
176,6114,27Ξ,"($43,947)","Feb 24, 2021"
177,6115,23Ξ,"($55,356)","Apr 22, 2021"
178,6115,19.99Ξ,"($40,876)","Apr 08, 2021"
179,6115,13.50Ξ,"($25,925)","Feb 19, 2021"
180,6115,12.99Ξ,"($23,439)","Feb 14, 2021"
181,6115,10.50Ξ,"($15,041)","Feb 02, 2021"
182,6117,15Ξ,"($29,216)","Feb 19, 2021"
183,6118,16Ξ,"($31,146)","Feb 21, 2021"
184,6119,6.50Ξ,"($8,193)","Jan 27, 2021"
185,6120,0.05Ξ,($15),"Sep 30, 2017"
186,6122,1.39Ξ,($287),"May 27, 2020"
187,6122,0.63Ξ,($126),"May 14, 2020"
188,6122,0.60Ξ,($115),"Feb 02, 2020"
189,6122,0.65Ξ,($105),"Jan 23, 2020"
190,6122,0.40Ξ,($118),"Jun 21, 2019"
191,6123,0.10Ξ,($139),"Jan 13, 2018"
192,6124,16.75Ξ,"($42,311)","May 29, 2021"
193,6124,15.55Ξ,"($59,161)","May 16, 2021"
194,6124,19.60Ξ,"($65,286)","May 04, 2021"
195,6124,19Ξ,"($39,273)","Apr 08, 2021"
196,6124,6.99Ξ,"($12,688)","Feb 13, 2021"
197,6124,5.10Ξ,"($6,042)","Jan 06, 2021"
198,6125,25Ξ,"($42,371)","Feb 23, 2021"
199,6125,2.90Ξ,"($1,001)","Sep 25, 2020"
200,6125,1.90Ξ,($717),"Sep 14, 2020"
201,6125,1.60Ξ,($602),"Sep 14, 2020"
202,6125,1.49Ξ,($550),"Sep 11, 2020"
203,6125,1.25Ξ,($460),"Sep 11, 2020"
204,6125,0.25Ξ,($45),"Sep 02, 2019"
205,6126,6.40Ξ,"($2,248)","Oct 05, 2020"
206,6126,0.23Ξ,($49),"Aug 12, 2019"
207,6127,22.50Ξ,"($39,869)","Mar 16, 2021"
208,6129,5.10Ξ,"($5,898)","Jan 08, 2021"
209,6130,18.49Ξ,"($33,519)","Mar 11, 2021"
210,6130,5.69Ξ,"($2,012)","Sep 29, 2020"
211,6130,3.15Ξ,"($1,114)","Sep 27, 2020"
212,6130,2Ξ,($679),"Sep 23, 2020"
213,6130,1.59Ξ,($599),"Sep 14, 2020"
214,6130,0.24Ξ,($63),"Jul 04, 2017"
215,6131,22Ξ,"($39,544)","Mar 22, 2021"
216,6131,24Ξ,"($36,744)","Feb 23, 2021"
217,6133,7.90Ξ,"($9,868)","Jan 27, 2021"
218,6133,7.25Ξ,"($1,492)","May 27, 2020"
219,6133,0.10Ξ,($29),"Oct 28, 2017"
220,6134,4.99Ξ,"($8,208)","Feb 08, 2021"
221,6134,4.50Ξ,"($6,445)","Feb 02, 2021"
222,6134,1Ξ,($259),"Feb 25, 2020"
223,6134,0.30Ξ,($90),"Aug 14, 2017"
224,6134,0.20Ξ,($51),"Aug 05, 2017"
225,6135,59Ξ,"($124,810)","Apr 20, 2021"
226,6135,50Ξ,"($91,223)","Mar 17, 2021"
227,6136,14Ξ,"($34,472)","Jun 10, 2021"
228,6136,21.45Ξ,"($63,790)","May 02, 2021"
229,6137,7.77Ξ,"($2,829)","Oct 09, 2020"
230,6139,25Ξ,"($53,933)","Apr 20, 2021"
231,6140,23.60Ξ,"($45,097)","Jul 16, 2021"
232,6140,1.90Ξ,($383),"May 26, 2020"
233,6140,0.99Ξ,($210),"May 19, 2020"
234,6140,0.30Ξ,($40),"Mar 14, 2019"
235,6140,0.40Ξ,($79),"Jul 14, 2017"
236,6140,0.20Ξ,($52),"Jul 01, 2017"
237,6140,0.10Ξ,($28),"Jun 25, 2017"
238,6141,0.05Ξ,($19),"Apr 04, 2018"
239,6142,10.25Ξ,"($18,848)","Feb 14, 2021"
240,6142,0.45Ξ,($78),"May 06, 2019"
241,6143,0.25Ξ,($45),"Oct 26, 2019"
242,6145,1.70Ξ,"($2,174)","Jan 15, 2018"
243,6147,7Ξ,"($7,267)","Jan 05, 2021"
244,6147,0.55Ξ,($104),"Sep 15, 2019"
245,6147,0.25Ξ,($45),"Sep 02, 2019"
246,6150,6.99Ξ,"($9,422)","Jan 10, 2021"
247,6150,0.06Ξ,($50),"Feb 24, 2018"
248,6152,8Ξ,"($5,162)","Dec 27, 2020"
249,6152,4.10Ξ,"($2,399)","Dec 14, 2020"
250,6152,11.99Ξ,"($4,405)","Oct 16, 2020"
251,6152,0.45Ξ,($60),"Dec 18, 2019"
252,6152,0.25Ξ,($67),"Jul 04, 2017"
253,6154,7.49Ξ,"($2,626)","Oct 03, 2020"
254,6154,6.95Ξ,"($2,447)","Oct 02, 2020"
255,6154,4Ξ,"($1,524)","Sep 18, 2020"
256,6154,2.70Ξ,($629),"Jun 25, 2020"
257,6154,0.50Ξ,($95),"Sep 15, 2019"
258,6156,10.90Ξ,"($19,837)","Feb 17, 2021"
259,6156,3.80Ξ,"($1,344)","Sep 27, 2020"
260,6156,3Ξ,"($1,034)","Sep 25, 2020"
261,6156,2.30Ξ,($865),"Sep 14, 2020"
262,6156,1.40Ξ,($515),"Sep 11, 2020"
263,6158,26Ξ,"($46,537)","Mar 21, 2021"
264,6158,23Ξ,"($39,287)","Feb 22, 2021"
265,6158,8Ξ,"($10,316)","Jan 27, 2021"
266,6160,4.89Ξ,"($5,161)","Jan 12, 2021"
267,6160,3.99Ξ,"($2,485)","Dec 22, 2020"
268,6160,0.10Ξ,($35),"Oct 06, 2020"
269,6160,0.10Ξ,($35),"Oct 06, 2020"
270,6160,6Ξ,"($2,126)","Oct 05, 2020"
271,6160,0.44Ξ,($57),"Jan 01, 2020"
272,6160,0.30Ξ,($39),"Dec 30, 2019"
273,6160,0.37Ξ,($45),"Dec 17, 2019"
274,6160,0.25Ξ,($47),"Sep 15, 2019"
275,6161,24Ξ,"($60,975)","Apr 22, 2021"
276,6162,0.55Ξ,($96),"Sep 27, 2019"
277,6162,0.25Ξ,($45),"Sep 02, 2019"
278,6167,22.99Ξ,"($55,526)","Apr 17, 2021"
279,6167,21.97Ξ,"($53,894)","Apr 16, 2021"
280,6167,8.75Ξ,"($15,814)","Feb 15, 2021"
281,6167,7.77Ξ,"($14,050)","Feb 14, 2021"
282,6167,2.89Ξ,($985),"Sep 25, 2020"
283,6167,2.30Ξ,($796),"Sep 24, 2020"
284,6168,25Ξ,"($44,630)","Mar 15, 2021"
285,6169,18.80Ξ,"($43,170)","Jul 06, 2021"
286,6169,23.99Ξ,"($76,034)","May 03, 2021"
287,6169,24.95Ξ,"($79,077)","May 03, 2021"
288,6169,1Ξ,($383),"Aug 02, 2020"
289,6170,24.99Ξ,"($47,161)","Mar 13, 2021"
290,6170,2.49Ξ,"($3,782)","Mar 05, 2021"
291,6170,18.50Ξ,"($27,581)","Mar 05, 2021"
292,6171,21Ξ,"($40,866)","Jul 13, 2021"
293,6171,13.69Ξ,($<0.01),"May 13, 2021"
294,6177,33.50Ξ,"($83,726)","Apr 26, 2021"
295,6177,28.50Ξ,"($51,153)","Mar 22, 2021"
296,6177,22Ξ,"($40,178)","Mar 19, 2021"
297,6177,0.57Ξ,($82),"Jan 10, 2020"
298,6177,0.55Ξ,($74),"Jan 04, 2020"
299,6178,0.64Ξ,($102),"Feb 23, 2019"
300,6179,21Ξ,"($45,024)","Jul 08, 2021"
301,6180,23.45Ξ,"($89,642)","May 09, 2021"
302,6183,45Ξ,"($65,911)","Feb 27, 2021"
303,6183,33Ξ,"($65,106)","Feb 21, 2021"
304,6183,1Ξ,($263),"Jun 12, 2019"
305,6185,1.10Ξ,($248),"Jun 30, 2020"
306,6187,22Ξ,"($54,358)","Jun 11, 2021"
307,6187,21Ξ,"($40,592)","Feb 21, 2021"
308,6187,16Ξ,"($31,470)","Feb 19, 2021"
309,6187,12Ξ,"($23,347)","Feb 19, 2021"
310,6188,0.10Ξ,($46),"Dec 03, 2017"
311,6190,0.10Ξ,($57),"May 29, 2018"
312,6191,11.20Ξ,"($20,444)","Feb 16, 2021"
313,6191,11Ξ,"($18,806)","Feb 15, 2021"
314,6191,7.80Ξ,"($2,829)","Sep 28, 2020"
315,6191,2.69Ξ,($978),"Sep 13, 2020"
316,6191,1.33Ξ,($266),"May 04, 2020"
317,6192,21.85Ξ,"($41,031)","Feb 22, 2021"
318,6192,6.30Ξ,"($11,275)","Feb 11, 2021"
319,6192,3.50Ξ,"($1,252)","Sep 28, 2020"
320,6192,3.15Ξ,"($1,124)","Sep 27, 2020"
321,6192,2.89Ξ,"($1,026)","Sep 25, 2020"
322,6192,2.30Ξ,($796),"Sep 24, 2020"
323,6193,22.95Ξ,"($72,122)","May 03, 2021"
324,6193,5.20Ξ,"($7,218)","Jan 30, 2021"
325,6193,4.93Ξ,"($6,046)","Jan 14, 2021"
326,6195,8Ξ,"($2,911)","Sep 28, 2020"
327,6195,0.10Ξ,($46),"Dec 03, 2017"
328,6196,18.25Ξ,"($50,299)","Jun 02, 2021"
329,6196,18Ξ,"($50,264)","May 27, 2021"
330,6196,17Ξ,"($65,287)","May 13, 2021"
331,6196,27.50Ξ,"($49,535)","Mar 16, 2021"
332,6196,7.50Ξ,"($12,441)","Feb 05, 2021"
333,6196,0.25Ξ,($45),"Sep 03, 2019"
334,6197,13.95Ξ,"($35,176)","Jun 08, 2021"
335,6197,2.29Ξ,($778),"Sep 23, 2020"
336,6197,2.04Ξ,($691),"Sep 23, 2020"
337,6197,1.99Ξ,($683),"Sep 22, 2020"
338,6197,1.75Ξ,($659),"Sep 14, 2020"
339,6197,1.25Ξ,($459),"Sep 11, 2020"
340,6197,0.25Ξ,($45),"Sep 02, 2019"
341,6200,0.08Ξ,($60),"May 07, 2018"
342,6204,0.10Ξ,($37),"Nov 20, 2017"
343,6205,22.85Ξ,"($40,842)","Mar 15, 2021"
344,6205,7.90Ξ,"($14,356)","Feb 13, 2021"
345,6205,4.40Ξ,"($5,376)","Jan 15, 2021"
346,6206,31.63Ξ,"($66,877)","Apr 20, 2021"
347,6206,1.10Ξ,($222),"May 22, 2020"
348,6207,15Ξ,"($27,412)","Feb 17, 2021"
349,6207,8Ξ,"($13,885)","Feb 09, 2021"
350,6207,5.90Ξ,"($2,147)","Sep 28, 2020"
351,6208,0.19Ξ,($50),"Jul 01, 2017"
352,6208,0.06Ξ,($20),"Jun 23, 2017"
353,6209,0.35Ξ,($43),"Dec 17, 2019"
354,6209,0.25Ξ,($47),"Sep 15, 2019"
355,6210,27.89Ξ,"($49,651)","Mar 22, 2021"
356,6210,26.50Ξ,"($46,543)","Mar 12, 2021"
357,6210,25.99Ξ,"($46,305)","Mar 11, 2021"
358,6211,21.95Ξ,"($54,491)","Apr 26, 2021"
359,6211,21.90Ξ,"($41,101)","Mar 14, 2021"
360,6211,20.49Ξ,"($37,419)","Mar 11, 2021"
361,6213,19.33Ξ,"($41,144)","Jul 10, 2021"
362,6215,24Ξ,"($43,344)","Mar 31, 2021"
363,6215,27Ξ,"($46,279)","Mar 27, 2021"
364,6216,0.75Ξ,($105),"Mar 27, 2019"
365,6216,0.40Ξ,($50),"Jan 19, 2019"
366,6216,0.10Ξ,($59),"May 26, 2018"
367,6217,28.50Ξ,"($60,564)","Jun 29, 2021"
368,6217,25Ξ,"($101,730)","May 12, 2021"
369,6217,<0.01Ξ,($<0.01),"Mar 19, 2021"
370,6217,29Ξ,"($51,762)","Mar 12, 2021"
371,6217,22Ξ,"($36,626)","Mar 07, 2021"
372,6218,0.18Ξ,($207),"Jan 20, 2018"
373,6219,29.99Ξ,"($64,639)","Jul 08, 2021"
374,6219,19.50Ξ,"($48,494)","Jun 11, 2021"
375,6219,10Ξ,"($18,526)","Feb 13, 2021"
376,6220,0.75Ξ,($151),"May 17, 2020"
377,6220,0.60Ξ,($102),"Jan 17, 2020"
378,6221,24.99Ξ,"($44,429)","Mar 21, 2021"
379,6222,0.25Ξ,($71),"Jul 02, 2017"
380,6225,2.50Ξ,($356),"Jan 06, 2020"
381,6225,0.51Ξ,($114),"Jul 12, 2017"
382,6226,11Ξ,"($20,301)","Feb 14, 2021"
383,6226,3.85Ξ,"($2,221)","Nov 30, 2020"
384,6226,4.85Ξ,"($1,886)","Oct 31, 2020"
385,6226,6Ξ,"($2,230)","Oct 11, 2020"
386,6226,5.75Ξ,"($2,058)","Sep 28, 2020"
387,6226,1.40Ξ,($492),"Sep 09, 2020"
388,6226,1.11Ξ,($243),"May 03, 2020"
389,6227,1Ξ,($206),"Aug 10, 2019"
390,6228,24Ξ,"($70,650)","May 01, 2021"
391,6228,12.80Ξ,"($24,781)","Feb 18, 2021"
392,6229,0.05Ξ,($14),"Jun 27, 2017"
393,6230,7.39Ξ,"($13,853)","Feb 13, 2021"
394,6230,6.50Ξ,"($10,545)","Feb 08, 2021"
395,6230,6.45Ξ,"($8,580)","Feb 01, 2021"
396,6230,4.50Ξ,"($5,398)","Jan 08, 2021"
397,6230,3Ξ,"($1,388)","Nov 14, 2020"
398,6230,4.70Ξ,"($1,823)","Oct 12, 2020"
399,6230,5.50Ξ,"($1,968)","Sep 28, 2020"
400,6230,3.80Ξ,"($1,337)","Sep 27, 2020"
401,6230,3.50Ξ,"($1,237)","Sep 26, 2020"
402,6230,3Ξ,"($1,054)","Sep 24, 2020"
403,6233,24.45Ξ,"($60,514)","Apr 15, 2021"
404,6233,0.85Ξ,($172),"May 14, 2020"
405,6234,0.35Ξ,($43),"Dec 17, 2019"
406,6234,0.25Ξ,($47),"Sep 15, 2019"
407,6235,27.27Ξ,"($48,400)","Mar 15, 2021"
408,6235,0.60Ξ,($108),"Oct 12, 2019"
409,6235,0.25Ξ,($45),"Sep 02, 2019"
410,6236,0.13Ξ,($103),"Dec 21, 2017"
411,6241,7.70Ξ,"($9,867)","Jan 26, 2021"
412,6241,6Ξ,"($7,517)","Jan 23, 2021"
413,6241,3.50Ξ,"($1,923)","Dec 11, 2020"
414,6241,0.89Ξ,"($1,139)","Jan 15, 2018"
415,6247,0.05Ξ,($14),"Jun 27, 2017"
416,6248,5.98Ξ,"($7,885)","Jan 24, 2021"
417,6248,5.70Ξ,"($2,006)","Oct 04, 2020"
418,6248,4Ξ,"($1,411)","Oct 04, 2020"
419,6248,0.10Ξ,($60),"Jun 08, 2018"
420,6251,26.50Ξ,"($53,152)","Feb 20, 2021"
421,6251,15.90Ξ,"($27,929)","Feb 16, 2021"
422,6252,0.31Ξ,($82),"Jul 05, 2017"
423,6253,18Ξ,"($34,576)","Apr 01, 2021"
424,6254,1.99Ξ,($755),"Sep 12, 2020"
425,6254,0.26Ξ,($40),"Nov 23, 2019"
426,6254,0.25Ξ,($38),"Nov 23, 2019"
427,6257,16.79Ξ,"($35,328)","Jul 02, 2021"
428,6257,10.50Ξ,"($19,448)","Feb 17, 2021"
429,6257,9.50Ξ,"($17,127)","Feb 17, 2021"
430,6259,14.99Ξ,"($29,770)","Jun 28, 2021"
431,6259,14.15Ξ,"($31,203)","Jun 19, 2021"
432,6259,15.75Ξ,"($43,813)","May 27, 2021"
433,6259,1.10Ξ,($422),"Aug 26, 2020"
434,6260,0.39Ξ,($48),"Dec 17, 2019"
435,6260,0.25Ξ,($47),"Sep 15, 2019"
436,6263,21.99Ξ,"($50,973)","Jul 06, 2021"
437,6265,22.98Ξ,"($72,217)","May 03, 2021"
438,6265,27.50Ξ,"($49,401)","Mar 16, 2021"
439,6265,24Ξ,"($46,032)","Feb 22, 2021"
440,6266,23.70Ξ,"($50,183)","Apr 05, 2021"
441,6266,19Ξ,"($32,376)","Mar 28, 2021"
442,6266,34.99Ξ,"($62,086)","Mar 12, 2021"
443,6268,29.99Ξ,"($46,769)","Mar 04, 2021"
444,6268,6Ξ,"($8,426)","Jan 25, 2021"
445,6272,18Ξ,"($36,103)","Feb 20, 2021"
446,6272,12Ξ,"($23,602)","Feb 19, 2021"
447,6273,32Ξ,"($47,025)","Feb 27, 2021"
448,6273,0.10Ξ,($66),"Dec 22, 2017"
449,6276,0.00Ξ,($0.00),"Jul 09, 2021"
450,6276,0.00Ξ,($0.00),"Jul 09, 2021"
451,6276,21Ξ,"($38,171)","Mar 18, 2021"
452,6276,22.50Ξ,"($41,101)","Mar 17, 2021"
453,6276,21.94Ξ,"($39,740)","Mar 17, 2021"
454,6276,13.65Ξ,"($26,641)","Feb 21, 2021"
455,6276,6Ξ,"($10,738)","Feb 11, 2021"
456,6276,4.89Ξ,"($6,701)","Jan 30, 2021"
457,6276,2.85Ξ,($986),"Sep 24, 2020"
458,6276,2.19Ξ,($757),"Sep 24, 2020"
459,6276,1.80Ξ,($613),"Sep 22, 2020"
460,6278,27.50Ξ,"($40,899)","Feb 26, 2021"
461,6278,27Ξ,"($43,445)","Feb 23, 2021"
462,6278,0.10Ξ,($33),"Nov 15, 2017"
463,6281,21Ξ,"($41,951)","Jul 14, 2021"
464,6281,20Ξ,"($40,716)","Jul 13, 2021"
465,6281,29.45Ξ,"($53,706)","Mar 19, 2021"
466,6281,7.50Ξ,"($9,971)","Jan 24, 2021"
467,6281,0.89Ξ,($144),"Jan 16, 2020"
468,6281,0.50Ξ,($66),"Jan 01, 2020"
469,6281,0.25Ξ,($45),"Sep 02, 2019"
470,6282,0.45Ξ,($108),"Jun 04, 2019"
471,6283,31Ξ,"($68,408)","Jul 01, 2021"
472,6283,29Ξ,"($75,368)","Apr 28, 2021"
473,6287,16Ξ,"($45,335)","Jun 03, 2021"
474,6287,26.99Ξ,"($49,868)","Mar 20, 2021"
475,6288,15.99Ξ,"($17,150)","Jan 13, 2021"
476,6288,14Ξ,"($17,647)","Jan 07, 2021"
477,6289,0.05Ξ,($26),"May 28, 2018"
